ModuleField,HelpField,HelpID,PageHelpID,FieldType
Actives_Basis+Mortality+Female Ill-Health Mortality Rate Parameters,Actives_Basis_Mortality+Actives_Basis+DILL,4405,2176,Mort
Actives_Basis+Mortality+Female Member % Rating,Actives_Basis_Mortality+Actives_Basis+DILLMEMB,4406,2176,Combo
Actives_Basis+Mortality+Female Ill-Health Mortality Improvement Parameters,Actives_Basis_Mortality+Actives_Basis+miDILL,4407,2176,MortImp
Actives_Basis+Mortality+Male Member's Spouse/Partner Mortality Rate Parameters,Actives_Basis_Mortality+Bases+DPOST,4402,2176,Mort
Actives_Basis+Mortality+Male Member's Spouse/Partner Individual % Rating,Actives_Basis_Mortality+Bases+DPOSTMEMB,4403,2176,Combo
Actives_Basis+Mortality+Male Member's Spouse/Partner Mortality Improvement Parameters,Actives_Basis_Mortality+Bases+miDPOST,4404,2176,MortImp
Actives_Basis+Mortality+Female Member's Spouse/Partner Mortality Rate Parameters,Actives_Basis_Mortality+Bases+DPOST,4402,2176,Mort
Actives_Basis+Mortality+Female Member's Spouse/Partner Individual % Rating,Actives_Basis_Mortality+Bases+DPOSTMEMB,4403,2176,Combo
Actives_Basis+Mortality+Female Member's Spouse/Partner Mortality Improvement Parameters,Actives_Basis_Mortality+Bases+miDPOST,4404,2176,MortImp
Actives_Basis+Mortality+Add/Edit Select Mortality Rates,Actives_Basis_Mortality+Button+EditMort,4408,2176,Button
Actives_Basis+Mortality+Add/Edit Mortality Rates,Actives_Basis_Mortality+Button+EditMort,4408,2176,Button
Actives_Basis+Mortality+Add/Edit Mortality Improvement,Actives_Basis_Mortality+Button+EditMI,4409,2176,Button
Actives_Basis_Mortality+SaveAs,Actives_Basis+Button+SaveAs,4335,2176,Button
Actives_Basis_Mortality+Save,Actives_Basis+Button+SaveOne,4334,2176,Button
Actives_Basis_Mortality+Quit,Actives_Basis+Button+Quit,4333,2176,Button
Actives_Basis+Demographic,Actives_Basis+Demographic,0,2177,Page
Actives_Basis+Demographic+Male Decrement Rates  Parameter Set,Actives_Basis_Demographic+Bases+DRates,4410,2177,Combo
Actives_Basis+Demographic+Female Decrement Rates  Parameter Set,Actives_Basis_Demographic+Bases+DRates,4410,2177,Combo
Actives_Basis+Demographic+Male Retirement Rates,Actives_Basis_Demographic+Bases+RXX,4411,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Male Early/Late Retirement Rates,Actives_Basis_Demographic+Bases+RXX,4411,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Age Rating,Actives_Basis_Demographic+RateTables+AgeRating[1],4412,2177,Edit
Actives_Basis+Demographic+% Rating,Actives_Basis_Demographic+RateTables+pcRating[1],4413,2177,Edit
Actives_Basis+Demographic+Female Retirement Rates,Actives_Basis_Demographic+Bases+RXX,4411,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Female Early/Late Retirement Rates,Actives_Basis_Demographic+Bases+RXX,4411,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Age Rating,Actives_Basis_Demographic+RateTables+AgeRating[1],4412,2177,Edit
Actives_Basis+Demographic+% Rating,Actives_Basis_Demographic+RateTables+pcRating[1],4413,2177,Edit
Actives_Basis+Demographic+Male Ill-Health Retirement Rates,Actives_Basis_Demographic+Actives_Basis+IXX,4414,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Male Ill-Health Retirement Rates,Actives_Basis_Demographic+Actives_Basis+IXX,4414,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+% Rating,Actives_Basis_Demographic+RateTables+pcRating[2],4415,2177,Edit
Actives_Basis+Demographic+Female Ill-Health Retirement Rates,Actives_Basis_Demographic+Actives_Basis+IXX,4414,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Female Ill-Health Retirement Rates,Actives_Basis_Demographic+Actives_Basis+IXX,4414,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+% Rating,Actives_Basis_Demographic+RateTables+pcRating[2],4415,2177,Edit
Actives_Basis+Demographic+Male Leaving Service Rates,Actives_Basis_Demographic+Actives_Basis+WXX,4416,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Male Leaving Service Rates,Actives_Basis_Demographic+Actives_Basis+WXX,4416,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+% Rating,Actives_Basis_Demographic+RateTables+pcRating[3],4417,2177,Edit
Actives_Basis+Demographic+Male Durational Weights,Actives_Basis_Demographic+Actives_Basis+TXX,4418,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Female Leaving Service Rates,Actives_Basis_Demographic+Actives_Basis+WXX,4416,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Female Leaving Service Rates,Actives_Basis_Demographic+Actives_Basis+WXX,4416,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+% Rating,Actives_Basis_Demographic+RateTables+pcRating[3],4417,2177,Edit
Actives_Basis+Demographic+Female Durational Weights,Actives_Basis_Demographic+Actives_Basis+TXX,4418,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Date for Durational Decrements/Salary Scale,Actives_Basis_Demographic+Actives_Basis+DurnDate,4419,2177,DateRel
Actives_Basis+Demographic+Spouse Parameter Set,Actives_Basis_Demographic+Bases+SpouseParm,4420,2177,Combo
Actives_Basis+Demographic+Spouse Definition,Actives_Basis_Demographic+Bases+SPMethod,4421,2177,Combo
Actives_Basis+Demographic+Male Proportion Married Table,Actives_Basis_Demographic+Bases+HXX,4422,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Male Proportion Married,Actives_Basis_Demographic+Bases+PropMarr,4423,2177,Edit
Actives_Basis+Demographic+Female Proportion Married Table,Actives_Basis_Demographic+Bases+HXX,4422,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Female Proportion Married,Actives_Basis_Demographic+Bases+PropMarr,4423,2177,Edit
Actives_Basis+Demographic+Male Age Difference Table (m-f),Actives_Basis_Demographic+Bases+AGEDIFT,4424,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Male Age Difference (m-f),Actives_Basis_Demographic+Bases+AGEDIF,4425,2177,Edit
Actives_Basis+Demographic+Female Age Difference Table (f-m),Actives_Basis_Demographic+Bases+AGEDIFT,4424,2177,Decr
Actives_Basis+Decr Help,SELECTING_RATE_TABLES.HTM,3511,2177,DecrHelp
Actives_Basis+Demographic+Female Age Difference (f-m),Actives_Basis_Demographic+Bases+AGEDIF,4425,2177,Edit
Actives_Basis+Demographic+Add/Edit Decrement Rates,Actives_Basis_Demographic+Button+EditSpouse,4426,2177,Button
Actives_Basis+Demographic+Add/Edit Spouse Parameters,Actives_Basis_Demographic+Button+EditSpouse,4426,2177,Button
Actives_Basis_Demographic+SaveAs,Actives_Basis+Button+SaveAs,4335,2177,Button
Actives_Basis_Demographic+Save,Actives_Basis+Button+SaveOne,4334,2177,Button
Actives_Basis_Demographic+Quit,Actives_Basis+Button+Quit,4333,2177,Button
Actives_Basis+Salaries,Actives_Basis+Salaries,0,2178,Page
Actives_Basis+Salaries+Salary Description,Actives_Basis_Salaries+Actives_Basis+SALdesc,4427,2178,F1SS
Actives_Basis+Salaries+Initial Salary,Actives_Basis_Salaries+Actives_Basis+SALdata,4428,2178,F1SS
Actives_Basis+Salaries+Override Salary Increase Rate,Actives_Basis_Salaries+Actives_Basis+SALinf,4429,2178,F1SS
Actives_Basis+Salaries+Post NRA Salary Revaluation Rate,Actives_Basis_Salaries+Actives_Basis+LRSalInc,4430,2178,F1SS
Actives_Basis+Salaries+Adjustment Factor,Actives_Basis_Salaries+Actives_Basis+SALadj,4431,2178,F1SS
Actives_Basis+Salaries+Male Promotional Scale Table,Actives_Basis_Salaries+Actives_Basis+SXX,4432,2178,F1SS
Actives_Basis+Salaries+Female Promotional Scale Table,Actives_Basis_Salaries+Actives_Basis+SXX,4432,2178,F1SS
Actives_Basis+Salaries+Timing of Salary Increases,Actives_Basis_Salaries+Actives_Basis+salind,4433,2178,F1SS
Actives_Basis+Salaries+Review Date,Actives_Basis_Salaries+Actives_Basis+RevDATE,4434,2178,F1SS
Actives_Basis+Salaries+Averaging Period,Actives_Basis_Salaries+Actives_Basis+fASPERIOD,4435,2178,F1SS
Actives_Basis+Salaries+Averaging Ceases,Actives_Basis_Salaries+Actives_Basis+fAScease,4436,2178,F1SS
Actives_Basis+Salaries+Initial Final Average Salary,Actives_Basis_Salaries+Actives_Basis+FASdata,4437,2178,F1SS
Actives_Basis+Salaries+Last Salary in Average,Actives_Basis_Salaries+Actives_Basis+SALlastinc,4438,2178,F1SS
Actives_Basis+Salaries+Deduction Initial Value,Actives_Basis_Salaries+Actives_Basis+SALdedn,4439,2178,F1SS
Actives_Basis+Salaries+Deduction Adjustment Factor,Actives_Basis_Salaries+Actives_Basis+SALdednadj,4440,2178,F1SS
Actives_Basis+Salaries+Deduction Increase Rate Override,Actives_Basis_Salaries+Actives_Basis+SALdednf,4441,2178,F1SS
Actives_Basis+Salaries+Maximum Initial Value,Actives_Basis_Salaries+Actives_Basis+SALmax,4442,2178,F1SS
Actives_Basis+Salaries+Maximum Adjustment Factor,Actives_Basis_Salaries+Actives_Basis+SALmaxadj,4443,2178,F1SS
Actives_Basis+Salaries+Maximum Increase Rate Override,Actives_Basis_Salaries+Actives_Basis+SALmaxf,4444,2178,F1SS
Actives_Basis+Grid Help,ADDING_DELETING_ROWS.HTM,3155,2178,F1SSHelp
Actives_Basis+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2178,F1SSHelp
Actives_Basis+Salaries+Add Salary,Actives_Basis_Salaries+Button+AddSal,4445,2178,Button
Actives_Basis+Salaries+Insert Salary,Actives_Basis_Salaries+Button+InsertSal,4446,2178,Button
Actives_Basis+Salaries+Edit Salary,Actives_Basis_Salaries+Button+EditSal,4447,2178,Button
Actives_Basis+Salaries+Delete Salary,Actives_Basis_Salaries+Button+DeleteSal,4448,2178,Button
Actives_Basis_Salaries+SaveAs,Actives_Basis+Button+SaveAs,4335,2178,Button
Actives_Basis_Salaries+Save,Actives_Basis+Button+SaveOne,4334,2178,Button
Actives_Basis_Salaries+Quit,Actives_Basis+Button+Quit,4333,2178,Button
Actives_Basis+Slices,Actives_Basis+Slices,0,2179,Page
Actives_Basis+Slices+Slice Description,Actives_Basis_Slices+Actives_Basis+SliceDesc,4449,2179,F1SS
Actives_Basis+Slices+Start Date [Data Item],Actives_Basis_Slices+Actives_Basis+STDATE,4450,2179,F1SS
Actives_Basis+Slices+Earliest Start Date [Fixed Date],Actives_Basis_Slices+Actives_Basis+STDATE,4450,2179,F1SS
Actives_Basis+Slices+Finish Date [Data Item],Actives_Basis_Slices+Actives_Basis+FNDATE,4451,2179,F1SS
Actives_Basis+Slices+Latest Finish Date [Fixed Date],Actives_Basis_Slices+Actives_Basis+FNDATE,4451,2179,F1SS
Actives_Basis+Slices+Service Rounding Override,Actives_Basis_Slices+Actives_Basis+SERVRND,4452,2179,F1SS
Actives_Basis+Slices+Added Years,Actives_Basis_Slices+Actives_Basis+ADDYRS,4453,2179,F1SS
Actives_Basis+Slices+Count Towards Maximum Service,Actives_Basis_Slices+Actives_Basis+SERVINDM,4454,2179,F1SS
Actives_Basis+Slices+Revaluation in Deferment,Actives_Basis_Slices+Actives_Basis+REVDEFIND,4455,2179,F1SS
Actives_Basis+Slices+Pension Increases in Payment,Actives_Basis_Slices+Bases+DYNIND,4456,2179,F1SS
Actives_Basis+Slices+Count Towards IR Maximum,Actives_Basis_Slices+Actives_Basis+IRIND,4457,2179,F1SS
Actives_Basis+Slices+Include In Underpin,Actives_Basis_Slices+Actives_Basis+UPINSLIND,4458,2179,F1SS
Actives_Basis+Slices+Benefit Basis,Actives_Basis_Slices+Actives_Basis+ACCBASIS,4459,2179,F1SS
Actives_Basis+Slices+ERF Tables,Actives_Basis_Slices+Actives_Basis+BARBIND,4460,2179,F1SS
Actives_Basis+Slices+ERF/LRF Tables,Actives_Basis_Slices+Actives_Basis+BARBIND,4460,2179,F1SS
Actives_Basis+Slices+Ignore for CARE Prospective,Actives_Basis_Slices+Actives_Basis+CAREInc,4461,2179,F1SS
Actives_Basis+Slices+Spouse's DAR Override,Actives_Basis_Slices+Actives_Basis+WARFRAC2,4462,2179,F1SS
Actives_Basis+Slices+Tier 2 Benefits Defined,Actives_Basis_Slices+Actives_Basis+TierDefined,4463,2179,F1SS
Actives_Basis+Slices+Tier 3 Benefits Defined,Actives_Basis_Slices+Actives_Basis+TierDefined,4463,2179,F1SS
Actives_Basis+Slices+Male PPF NRA (Levy Valuations),Actives_Basis_Slices+Bases+PPFNRA,4464,2179,F1SS
Actives_Basis+Slices+Female PPF NRA (Levy Valuations),Actives_Basis_Slices+Bases+PPFNRA,4464,2179,F1SS
Actives_Basis+Slices+PPF Service Period,Actives_Basis_Slices+Bases+PPFPAYINCA,4465,2179,F1SS
Actives_Basis+Slices+Salary,Actives_Basis_Slices+Actives_Basis+SALCOD,4466,2179,F1SS
Actives_Basis+Slices+Accrual Rate Multiplier,Actives_Basis_Slices+Actives_Basis+ACCRATE,4467,2179,F1SS
Actives_Basis+Slices+Accrual Rate Divisor,Actives_Basis_Slices+Actives_Basis+ACCRATE,4467,2179,F1SS
Actives_Basis+Slices+Accrual Rate [Data Item],Actives_Basis_Slices+Actives_Basis+ACCRATE,4467,2179,F1SS
Actives_Basis+Slices+Accrual Rate Table,Actives_Basis_Slices+Actives_Basis+ACCRUALTAB,4468,2179,F1SS
Actives_Basis+Slices+Accelerated Service Table,Actives_Basis_Slices+Actives_Basis+SERVICETAB,4469,2179,F1SS
Actives_Basis+Slices+Service Related Accrual Table,Actives_Basis_Slices+Actives_Basis+SRATAB,4470,2179,F1SS
Actives_Basis+Slices+Fixed Pension [Data Item],Actives_Basis_Slices+Actives_Basis+FIXPEN,4471,2179,F1SS
Actives_Basis+Slices+Minimum Pension,Actives_Basis_Slices+Actives_Basis+MINPEN,4472,2179,F1SS
Actives_Basis+Slices+Maximum Pension,Actives_Basis_Slices+Actives_Basis+MAXPEN,4473,2179,F1SS
Actives_Basis+Slices+Pension Adjustment Factor,Actives_Basis_Slices+Actives_Basis+PENADJ,4474,2179,F1SS
Actives_Basis+Slices+Male PPF Adjustment Factor,Actives_Basis_Slices+Actives_Basis+PPFADJ,4475,2179,F1SS
Actives_Basis+Slices+Female PPF Adjustment Factor,Actives_Basis_Slices+Actives_Basis+PPFADJ,4475,2179,F1SS
Actives_Basis+Slices+Salary,Actives_Basis_Slices+Actives_Basis+SALCOD,4466,2179,F1SS
Actives_Basis+Slices+Accrual Rate Multiplier,Actives_Basis_Slices+Actives_Basis+ACCRATE,4467,2179,F1SS
Actives_Basis+Slices+Accrual Rate Divisor,Actives_Basis_Slices+Actives_Basis+ACCRATE,4467,2179,F1SS
Actives_Basis+Slices+Accrual Rate [Data Item],Actives_Basis_Slices+Actives_Basis+ACCRATE,4467,2179,F1SS
Actives_Basis+Slices+Accrual Rate Table,Actives_Basis_Slices+Actives_Basis+ACCRUALTAB,4468,2179,F1SS
Actives_Basis+Slices+Accelerated Service Table,Actives_Basis_Slices+Actives_Basis+SERVICETAB,4469,2179,F1SS
Actives_Basis+Slices+Service Related Accrual Table,Actives_Basis_Slices+Actives_Basis+SRATAB,4470,2179,F1SS
Actives_Basis+Slices+Fixed Pension [Data Item],Actives_Basis_Slices+Actives_Basis+FIXPEN,4471,2179,F1SS
Actives_Basis+Slices+Minimum Pension,Actives_Basis_Slices+Actives_Basis+MINPEN,4472,2179,F1SS
Actives_Basis+Slices+Maximum Pension,Actives_Basis_Slices+Actives_Basis+MAXPEN,4473,2179,F1SS
Actives_Basis+Slices+Pension Adjustment Factor,Actives_Basis_Slices+Actives_Basis+PENADJ,4474,2179,F1SS
Actives_Basis+Slices+Deduct Tier 1,Actives_Basis_Slices+Actives_Basis+DeductTier,4476,2179,F1SS
Actives_Basis+Slices+Male PPF Adjustment Factor,Actives_Basis_Slices+Actives_Basis+PPFADJ,4475,2179,F1SS
Actives_Basis+Slices+Female PPF Adjustment Factor,Actives_Basis_Slices+Actives_Basis+PPFADJ,4475,2179,F1SS
Actives_Basis+Slices+Salary,Actives_Basis_Slices+Actives_Basis+SALCOD,4466,2179,F1SS
Actives_Basis+Slices+Accrual Rate Multiplier,Actives_Basis_Slices+Actives_Basis+ACCRATE,4467,2179,F1SS
Actives_Basis+Slices+Accrual Rate Divisor,Actives_Basis_Slices+Actives_Basis+ACCRATE,4467,2179,F1SS
Actives_Basis+Slices+Accrual Rate [Data Item],Actives_Basis_Slices+Actives_Basis+ACCRATE,4467,2179,F1SS
Actives_Basis+Slices+Accrual Rate Table,Actives_Basis_Slices+Actives_Basis+ACCRUALTAB,4468,2179,F1SS
Actives_Basis+Slices+Accelerated Service Table,Actives_Basis_Slices+Actives_Basis+SERVICETAB,4469,2179,F1SS
Actives_Basis+Slices+Service Related Accrual Table,Actives_Basis_Slices+Actives_Basis+SRATAB,4470,2179,F1SS
Actives_Basis+Slices+Fixed Pension [Data Item],Actives_Basis_Slices+Actives_Basis+FIXPEN,4471,2179,F1SS
Actives_Basis+Slices+Minimum Pension,Actives_Basis_Slices+Actives_Basis+MINPEN,4472,2179,F1SS
Actives_Basis+Slices+Maximum Pension,Actives_Basis_Slices+Actives_Basis+MAXPEN,4473,2179,F1SS
Actives_Basis+Slices+Pension Adjustment Factor,Actives_Basis_Slices+Actives_Basis+PENADJ,4474,2179,F1SS
Actives_Basis+Slices+Deduct Tier 1,Actives_Basis_Slices+Actives_Basis+DeductTier,4476,2179,F1SS
Actives_Basis+Slices+Deduct Tier 2,Actives_Basis_Slices+Actives_Basis+DeductTier,4476,2179,F1SS
Actives_Basis+Slices+Male PPF Adjustment Factor,Actives_Basis_Slices+Actives_Basis+PPFADJ,4475,2179,F1SS
Actives_Basis+Slices+Female PPF Adjustment Factor,Actives_Basis_Slices+Actives_Basis+PPFADJ,4475,2179,F1SS
Actives_Basis+Grid Help,ADDING_DELETING_ROWS.HTM,3155,2179,F1SSHelp
Actives_Basis+Grid Help,GRID_EDITING_OPTIONS.HTM,3059,2179,F1SSHelp
Actives_Basis+Slices+Add Slice,Actives_Basis_Slices+Button+AddSlice,4477,2179,Button
Actives_Basis+Slices+Insert Slice,Actives_Basis_Slices+Button+InsertSlice,4478,2179,Button
Actives_Basis+Slices+Edit Slice,Actives_Basis_Slices+Button+EditSlice,4479,2179,Button
Actives_Basis+Slices+Delete Slice,Actives_Basis_Slices+Button+DeleteSlice,4480,2179,Button
Actives_Basis_Slices+SaveAs,Actives_Basis+Button+SaveAs,4335,2179,Button
Actives_Basis_Slices+Save,Actives_Basis+Button+SaveOne,4334,2179,Button
Actives_Basis_Slices+Quit,Actives_Basis+Button+Quit,4333,2179,Button
Actives_Basis+AltSlices,Actives_Basis+AltSlices,0,2180,Page
Actives_Basis+AltSlices+Slice Description,Actives_Basis_AltSlices+Actives_Basis+SliceDesc,4481,2180,F1SS
Actives_Basis+AltSlices+Start Date [Data Item],Actives_Basis_AltSlices+Actives_Basis+STDATE,4482,2180,F1SS
Actives_Basis+AltSlices+Earliest Start Date [Fixed Date],Actives_Basis_AltSlices+Actives_Basis+STDATE,4482,2180,F1SS
Actives_Basis+AltSlices+Finish Date [Data Item],Actives_Basis_AltSlices+Actives_Basis+FNDATE,4483,2180,F1SS
Actives_Basis+AltSlices+Latest Finish Date [Fixed Date],Actives_Basis_AltSlices+Actives_Basis+FNDATE,4483,2180,F1SS
Actives_Basis+AltSlices+Service Rounding Override,Actives_Basis_AltSlices+Actives_Basis+SERVRND,4484,2180,F1SS
Actives_Basis+AltSlices+Added Years,Actives_Basis_AltSlices+Actives_Basis+ADDYRS,4485,2180,F1SS
Actives_Basis+AltSlices+Count Towards Maximum Service,Actives_Basis_AltSlices+Actives_Basis+SERVINDM,4486,2180,F1SS
Actives_Basis+AltSlices+Revaluation in Deferment,Actives_Basis_AltSlices+Actives_Basis+REVDEFIND,4487,2180,F1SS
Actives_Basis+AltSlices+Pension Increases in Payment,Actives_Basis_AltSlices+Bases+DYNIND,4488,2180,F1SS
Actives_Basis+AltSlices+Count Towards IR Maximum,Actives_Basis_AltSlices+Actives_Basis+IRIND,4489,2180,F1SS
Actives_Basis+AltSlices+Include In Underpin,Actives_Basis_AltSlices+Actives_Basis+UPINSLIND,4490,2180,F1SS
Actives_Basis+AltSlices+Benefit Basis,Actives_Basis_AltSlices+Actives_Basis+ACCBASIS,4491,2180,F1SS
Actives_Basis+AltSlices+ERF Tables,Actives_Basis_AltSlices+Actives_Basis+BARBIND,4492,2180,F1SS
Actives_Basis+AltSlices+ERF/LRF Tables,Actives_Basis_AltSlices+Actives_Basis+BARBIND,4492,2180,F1SS
Actives_Basis+AltSlices+Ignore for CARE Prospective,Actives_Basis_AltSlices+Actives_Basis+CAREInc,4493,2180,F1SS
Actives_Basis+AltSlices+Spouse's DAR Override,Actives_Basis_AltSlices+Actives_Basis+WARFRAC2,4494,2180,F1SS
Actives_Basis+AltSlices+Tier 2 Benefits Defined,Actives_Basis_AltSlices+Actives_Basis+TierDefined,4495,2180,F1SS
Actives_Basis+AltSlices+Tier 3 Benefits Defined,Actives_Basis_AltSlices+Actives_Basis+TierDefined,4495,2180,F1SS
Actives_Basis+AltSlices+Male PPF NRA (Levy Valuations),Actives_Basis_AltSlices+Bases+PPFNRA,4496,2180,F1SS
Actives_Basis+AltSlices+Female PPF NRA (Levy Valuations),Actives_Basis_AltSlices+Bases+PPFNRA,4496,2180,F1SS
Actives_Basis+AltSlices+PPF Service Period,Actives_Basis_AltSlices+Bases+PPFPAYINCA,4497,2180,F1SS
Actives_Basis+AltSlices+Salary,Actives_Basis_AltSlices+Actives_Basis+SALCOD,4498,2180,F1SS
Actives_Basis+AltSlices+Accrual Rate Multiplier,Actives_Basis_AltSlices+Actives_Basis+ACCRATE,4499,2180,F1SS
Actives_Basis+AltSlices+Accrual Rate Divisor,Actives_Basis_AltSlices+Actives_Basis+ACCRATE,4499,2180,F1SS
Actives_Basis+AltSlices+Accrual Rate [Data Item],Actives_Basis_AltSlices+Actives_Basis+ACCRATE,4499,2180,F1SS
Actives_Basis+AltSlices+Accrual Rate Table,Actives_Basis_AltSlices+Actives_Basis+ACCRUALTAB,4500,2180,F1SS
Actives_Basis+AltSlices+Accelerated Service Table,Actives_Basis_AltSlices+Actives_Basis+SERVICETAB,4501,2180,F1SS
